"ID.number","Name","State","Public.Private","Average.math.SAT","Average.verbal.SAT","Average.combined.SAT","average.ACT","Number.of.applicants","Number.accepted","Number.enrolled","Pct.students.top.10.HS","Full.time.students","Part.time.students","In.state.tuition","Out.of.state.tuition","Pct.faculty.with.PhDs","Student.faculty.ratio","Graduation.rate","Acceptance.rate"
20662,"New School for Social Research","NY",2,537,552,1089,NA,1914,1190,634,NA,2609,1482,14710,14710,69,10.2,59,62.1734587251829
29040,"CUNY-College of Staten Island","NY",1,447,398,845,NA,2170,2170,1433,9,5949,4887,2450,5050,71,17.6,48,100
3011,"Art Academy of Cincinnati","OH",2,425,425,850,17,130,82,33,NA,199,31,8450,8450,11,7.5,NA,63.0769230769231
3012,"Ashland University","OH",2,438,410,848,21,1454,1267,424,20,1874,757,11431,11431,43,17.4,66,87.1389270976616
3014,"Baldwin-Wallace College","OH",2,529,468,997,23,1690,1366,662,30,2718,1460,10995,10995,68,17.6,85,80.8284023668639
3016,"Bluffton College","OH",2,512,438,972,23,692,514,209,20,760,81,9900,9900,76,13.3,58,74.2774566473989
3018,"Bowling Green State University","OH",1,497,449,946,22,9251,7333,3076,14,13699,1213,3070,7452,81,21.1,67,79.2671062587828
3023,"Capital University","OH",2,NA,NA,NA,23,1747,1382,449,34,1662,960,13050,13050,64,12.1,83,79.107040641099
3024,"Case Western Reserve University","OH",2,NA,NA,NA,NA,3877,3156,713,71,3051,513,15700,15700,95,2.9,67,81.4031467629611
3025,"Cedarville College","OH",2,524,486,1010,24,1307,1090,616,25,2196,82,7344,7344,50,15.3,64,83.3970925784239
3026,"Central State University","OH",1,NA,NA,NA,NA,2222,1767,729,NA,2636,625,1513,4731,49,21.1,NA,79.5229522952295
3032,"Cleveland State University","OH",1,440,408,848,20,2407,2296,1304,5,7749,3961,3231,6462,91,18.5,35,95.3884503531367
3033,"College of Mount St. Joseph","OH",2,480,440,920,21,798,620,238,14,1165,1232,9800,9800,46,11.1,100,77.6942355889724
3036,"Franciscan University of Steubenville","OH",2,516,488,1004,24,553,452,228,22,1301,242,9650,9650,57,14.9,83,81.7359855334539
3037,"College of Wooster","OH",2,570,530,1100,24,2100,1883,553,29,1704,1,16240,16240,84,11.1,69,89.6666666666667
3041,"Defiance College","OH",2,438,381,819,21,571,461,174,10,645,283,10850,10850,58,12.8,56,80.7355516637478
3042,"Denison University","OH",2,NA,NA,NA,NA,2762,2279,533,32,1835,14,16900,16900,88,11.6,81,82.5126719768284
3045,"University of Findlay","OH",2,NA,NA,NA,22,2165,1783,412,20,1854,475,11800,11800,51,12.4,NA,82.3556581986143
3046,"Franklin University","OH",2,NA,NA,NA,NA,1304,1300,871,4,1272,2733,3096,3096,53,19.6,33,99.6932515337423
3048,"Heidelberg College","OH",2,500,420,920,22,738,687,241,20,964,242,13780,13780,68,12.5,65,93.0894308943089
3049,"Hiram College","OH",2,540,510,1050,24,922,729,244,37,1000,275,14067,14067,75,10.6,79,79.0672451193059
3050,"John Carroll University","OH",2,561,502,1063,23,2421,2109,820,27,3168,392,11700,11700,89,14.5,89,87.1127633209418
3051,"Kent State University","OH",1,462,424,886,21,9210,3040,7425,10,15615,3230,3927,7854,81,20.8,46,33.0076004343105
3065,"Kenyon College","OH",2,593,570,1163,27,2212,1538,408,44,1445,1,19240,19240,95,11.1,88,69.5298372513562
3069,"Lourdes College","OH",2,NA,NA,NA,19,57,55,32,17,435,1174,6992,6992,17,9.6,46,96.4912280701754
3072,"Malone College","OH",2,479,433,912,21,874,758,428,21,1605,246,9858,9858,42,17.6,55,86.7276887871854
3073,"Marietta College","OH",2,NA,NA,NA,NA,1611,960,342,27,1089,210,13850,13850,80,13.2,96,59.5903165735568
3083,"Mount Union College","OH",2,NA,NA,NA,23,1310,1086,458,26,1365,144,12250,12250,85,16.7,81,82.9007633587786
3084,"Muskingum College","OH",2,490,436,926,22,1109,922,375,24,1115,70,13240,13240,73,13.4,73,83.1379621280433
3085,"Notre Dame College of Ohio","OH",2,415,423,838,19,136,107,42,12,377,373,8064,8064,61,8.7,NA,78.6764705882353
3086,"Oberlin College","OH",2,623,596,1219,29,4778,2767,678,50,2587,120,19670,19670,77,10.1,83,57.9112599413981
3089,"Ohio Northern University","OH",2,541,465,1006,24,2936,2342,669,35,2502,66,15990,15990,73,14.5,83,79.7683923705722
3100,"Ohio University","OH",1,520,473,993,24,11023,8298,3183,21,14861,1310,3552,7629,79,20.4,64,75.2789621700082
3109,"Ohio Wesleyan University","OH",2,575,528,1103,25,2190,1700,458,36,1780,48,16732,16732,93,12.1,75,77.6255707762557
3110,"Otterbein College","OH",2,NA,NA,NA,24,1496,1205,428,26,1648,936,12888,12888,62,13.9,87,80.548128342246
3121,"Tiffin University","OH",2,372,308,680,19,845,734,254,5,662,351,7600,7600,59,19,39,86.8639053254438
3123,"University of Akron","OH",1,467,413,880,20,6305,5190,3211,NA,12487,9295,2888,7650,71,16.7,43,82.3156225218081
3125,"University of Cincinnati","OH",1,533,464,997,23,6855,5553,2408,26,11036,2011,3234,8907,89,10.8,54,81.0065645514223
3127,"University of Dayton","OH",2,578,504,1082,25,6361,5293,1507,26,5889,665,11380,11380,81,14.8,93,83.2101870775035
3131,"University of Toledo","OH",1,504,447,951,20,3055,2959,1527,NA,15428,5370,2693,7441,81,20.4,48,96.8576104746318
3133,"Urbana University","OH",2,NA,NA,NA,19,318,265,132,12,745,203,8468,8468,68,15,NA,83.3333333333333
3134,"Ursuline College","OH",2,434,404,838,21,325,260,86,21,699,717,9600,9600,39,10.5,68,80
3135,"Walsh University","OH",2,NA,NA,NA,22,1092,890,477,27,847,497,8670,8670,42,11.3,68,81.5018315018315
3141,"Wilberforce University","OH",2,540,502,1042,24,1259,691,227,24,775,NA,6346,6346,26,13.4,NA,54.8848292295473
3142,"Wilmington College","OH",2,NA,NA,NA,NA,709,602,225,15,1372,611,10230,10230,59,13.3,67,84.9083215796897
3143,"Wittenberg University","OH",2,577,524,1101,25,1979,1739,575,42,1980,144,15948,15948,82,12.8,78,87.8726629610915
3144,"Xavier University","OH",2,521,475,996,24,1959,1805,695,24,2849,1107,11520,11520,73,13.3,83,92.1388463501787
3145,"Youngstown State University","OH",1,NA,NA,NA,20,3297,2903,1907,13,9633,3662,2196,4536,71,18,50,88.0497421898696
6883,"Ohio State University at Columbus","OH",1,NA,NA,NA,NA,15076,12860,5330,24,31039,6005,3087,9315,NA,13.1,56,85.3011408861767
7085,"Mount Vernon Nazarene College","OH",2,NA,NA,NA,22,510,485,334,18,1114,94,7400,7400,57,19.8,58,95.0980392156863
7104,"Miami University at Oxford","OH",1,NA,NA,NA,NA,9239,7788,3290,35,13606,807,3740,8856,81,17.6,85,84.2948371035826
8795,"Antioch University","OH",2,504,516,1004,24,713,661,252,25,712,23,15476,15476,69,11.3,48,92.7068723702665
9168,"Wright State University","OH",1,NA,NA,NA,NA,NA,NA,NA,11,9967,3732,NA,NA,80,8.1,NA,NA
12748,"Shawnee State University","OH",1,NA,NA,NA,19,1406,1406,952,NA,2536,1100,2262,4128,42,17.3,NA,100
3149,"Southern Nazarene University","OK",2,NA,NA,NA,21,538,538,319,NA,1317,201,6293,6293,65,20.8,44,100
3150,"Cameron University","OK",2,NA,NA,NA,19,1782,1695,1238,15,3302,2686,1640,4017,55,19.9,36,95.1178451178451
3151,"Bartlesville Wesleyan College","OK",2,430,440,870,22,149,114,81,19,344,150,5950,5950,38,8.4,NA,76.510067114094
3152,"University of Central Oklahoma","OK",1,NA,NA,NA,21,3398,3191,1326,9,7517,4525,1133,1928,65,22.8,31,93.9081812831077
3154,"East Central University","OK",1,NA,NA,NA,20,600,550,520,10,3255,558,1695,3590,64,18.5,NA,91.6666666666667
3157,"Langston University","OK",2,NA,NA,NA,NA,1171,710,400,NA,3236,434,1604,2064,69,41.7,NA,60.6319385140905
3161,"Northeastern State University","OK",1,NA,NA,NA,21,1378,1182,NA,NA,4952,2123,1338,2280,62,20.2,25,85.7764876632801
3163,"Northwestern Oklahoma State University","OK",1,NA,NA,NA,NA,620,410,346,NA,NA,NA,NA,NA,40,16.2,29,66.1290322580645
3164,"Oklahoma Baptist University","OK",2,NA,NA,NA,24,758,681,484,35,1707,705,5390,5390,63,15.1,50,89.8416886543536
3165,"Oklahoma Christian University","OK",2,480,440,920,22,776,765,351,22,1419,228,6400,6400,58,16.2,45,98.5824742268041
3166,"Oklahoma City University","OK",2,531,501,1032,23,940,653,275,30,1613,541,NA,NA,59,14.6,40,69.468085106383
3167,"University of Sci. and Arts of Oklahoma","OK",1,NA,NA,NA,20,285,280,208,21,1140,473,1408,3687,67,23.6,43,98.2456140350877
3170,"Oklahoma State University","OK",1,540,477,1017,24,4522,3913,2181,29,12830,1658,1889,5336,84,15.3,48,86.5325077399381
3174,"Oklahoma Panhandle State University","OK",1,NA,NA,NA,20,350,343,251,8,1117,117,1212,3274,58,18.1,29,98
3175,"Phillips University","OK",2,465,423,888,22,692,576,174,19,597,83,10500,10500,58,11.6,39,83.2369942196532
3179,"Southeastern Oklahoma State Univ.","OK",1,NA,NA,NA,20,818,700,447,20,2962,651,1500,3738,55,19.6,53,85.5745721271394
3181,"Southwestern Oklahoma State Univ.","OK",1,NA,NA,NA,20,NA,NA,920,NA,4057,659,1298,3225,NA,NA,NA,NA
3184,"University of Oklahoma","OK",1,NA,NA,NA,24,4743,3970,2233,32,13436,2582,1737,5173,86,11.5,44,83.7022981235505
3185,"University of Tulsa","OK",2,576,525,1101,24,1712,1557,696,41,2936,433,11750,11750,94,11.5,47,90.946261682243
3985,"Oral Roberts University","OK",2,520,490,1010,23,1223,650,632,13,2645,167,7950,7950,51,15.5,45,53.1479967293541
1339,"Western Baptist College","OR",2,429,404,833,NA,259,219,118,NA,513,23,9200,9200,23,16.8,51,84.5559845559846
3191,"Concordia College","OR",2,466,434,900,19,299,206,81,26,811,206,9600,9600,56,14.3,41,68.8963210702341
3193,"Eastern Oregon State College","OR",1,NA,NA,NA,NA,949,800,356,NA,1662,529,2600,2600,60,11.9,NA,84.2992623814542
3194,"George Fox College","OR",2,497,463,960,NA,809,726,294,27,1271,43,12500,12500,53,13.5,52,89.7404202719407
3197,"Lewis and Clark College","OR",2,NA,NA,NA,NA,2774,2092,482,35,1763,59,15800,15800,97,12.3,69,75.4145638067772
3198,"Linfield College","OR",2,556,495,1051,25,1561,1188,458,48,1548,840,13380,13380,89,17.8,81,76.1050608584241
3208,"Northwest Christian College","OR",2,481,439,920,NA,NA,NA,NA,NA,226,74,NA,NA,55,16.9,NA,NA
3209,"Western Oregon State College","OR",1,470,429,899,NA,1438,1279,695,NA,3655,156,2790,7770,77,20,NA,88.9429763560501
3210,"Oregon State University","OR",1,522,443,965,22,4675,3948,1637,NA,10332,929,2841,7890,88,13.9,45,84.4491978609626
3211,"Oregon Institute of Technology","OR",1,485,418,903,NA,491,447,271,NA,1774,809,2904,8676,20,14.7,41,91.0386965376782
3212,"Pacific University","OR",2,542,479,1021,24,943,849,288,41,1041,35,14210,14210,76,10.9,42,90.0318133616119
3216,"Portland State University","OR",1,484,416,900,22,1623,1574,837,NA,6194,4992,NA,NA,78,20,24,96.9808995686999
3217,"Reed College","OR",2,632,603,1235,28,1966,1436,327,47,1199,61,19960,19960,90,11.8,68,73.0417090539166
3219,"Southern Oregon State College","OR",1,476,443,919,21,1237,1037,768,NA,3215,947,2700,7000,89,17.6,NA,83.8318512530315
3223,"University of Oregon","OR",1,NA,NA,NA,NA,8631,6732,2546,25,11669,1605,3090,10602,79,19.7,54,77.9979144942649
3224,"University of Portland","OR",2,527,474,1001,NA,1758,1485,419,27,2041,174,12040,12040,92,13.2,72,84.4709897610922
3225,"Warner Pacific College","OR",2,460,415,875,21,112,87,53,NA,503,91,7940,7940,39,12.9,29,77.6785714285714
3227,"Willamette University","OR",2,575,525,1100,25,1658,1327,395,49,1595,159,14800,14800,91,13.3,68,80.0361881785283
3229,"Albright College","PA",2,537,486,1023,24,1038,839,227,30,973,306,15595,15595,79,11.3,80,80.8285163776493
3230,"Allegheny College","PA",2,NA,NA,NA,NA,2652,1900,484,44,1707,44,17080,17080,73,9.9,76,71.6440422322775
3233,"Alvernia College","PA",2,410,430,840,18,707,614,168,10,801,464,8374,8374,42,10.8,72,86.8458274398868
3235,"Beaver College","PA",2,505,460,965,NA,1163,850,348,23,878,519,12850,12850,78,12.2,73,73.0868443680138
3237,"Bryn Mawr College","PA",2,630,630,1260,NA,1465,810,313,71,1088,16,18165,18165,100,12.3,89,55.2901023890785
3238,"Bucknell University","PA",2,NA,NA,NA,NA,6548,3813,862,49,3316,31,18550,18550,95,14.2,93,58.2315210751375
3241,"Cabrini College","PA",2,434,419,853,NA,599,494,224,8,1035,446,10518,10518,59,16.5,71,82.4707846410684
3242,"Carnegie Mellon University","PA",2,679,555,1234,28,8728,5201,1191,60,4265,291,17900,17900,86,9.2,74,59.589825847846
3243,"Cedar Crest College","PA",2,490,470,960,21,776,607,198,25,791,764,14340,14340,58,11.7,74,78.2216494845361
3244,"Chatham College","PA",2,481,491,972,22,212,197,91,28,471,148,13500,13500,95,9.3,52,92.9245283018868
3245,"Chestnut Hill College","PA",2,483,495,968,NA,342,254,126,25,518,232,10335,10335,71,8.3,73,74.2690058479532
3247,"College Misericordia","PA",2,NA,NA,NA,NA,1432,888,317,29,1121,493,10860,10860,56,12.9,96,62.0111731843575
3252,"Delaware Valley College","PA",2,474,439,913,NA,1383,1199,435,15,1380,846,11645,11645,NA,19.3,65,86.6955892986262
3253,"Dickinson College","PA",2,NA,NA,NA,NA,3014,2539,487,31,1889,62,18700,18700,87,11.2,87,84.2402123424021
3256,"Drexel University","PA",2,550,465,1015,NA,3451,2934,1118,23,5306,1963,12348,12348,NA,13.1,61,85.018835120255
3258,"Duquesne University","PA",2,NA,NA,NA,NA,2830,2374,1003,34,4253,942,10578,10578,84,13.8,75,83.886925795053
3259,"Eastern College","PA",2,479,452,931,23,458,369,165,16,1057,355,11190,11190,60,13.6,54,80.5676855895197
3262,"Elizabethtown College","PA",2,546,492,1038,NA,2417,1843,426,36,1476,299,14190,14190,65,12.8,81,76.2515515101365
3265,"Franklin and Marshall College","PA",2,600,500,1100,26,3270,2120,508,46,1748,40,24940,24940,93,10.9,86,64.8318042813456
3266,"Gannon University","PA",2,518,464,982,23,2464,1908,678,24,2693,691,10970,10970,47,13.3,65,77.4350649350649
3267,"Geneva College","PA",2,502,460,962,22,668,534,237,19,1306,258,9476,9476,67,20.1,74,79.940119760479
3268,"Gettysburg College","PA",2,NA,NA,NA,NA,3596,2466,575,42,1944,46,19964,19964,94,12.1,83,68.5761957730812
3269,"Grove City College","PA",2,607,537,1144,27,2491,1110,573,57,2213,35,5224,5224,65,18.4,100,44.5604175030108
3270,"Gwynedd Mercy College","PA",2,500,470,970,NA,380,237,104,30,716,1108,11000,11000,36,7.8,96,62.3684210526316
3274,"Haverford College","PA",2,NA,NA,NA,NA,2128,927,292,76,1083,NA,18833,18833,94,10.6,95,43.562030075188
3275,"Holy Family College","PA",2,NA,NA,NA,NA,622,354,169,14,1145,1148,8800,8800,44,11.2,74,56.9131832797428
3276,"Immaculata College","PA",2,420,430,850,NA,268,253,103,16,494,1305,10000,10000,56,11.2,69,94.4029850746269
3277,"Indiana University of Pennsylvania","PA",1,495,446,941,NA,6373,3264,1625,19,11375,1132,2954,7352,77,20.6,63,51.2160677859721
3279,"Juniata College","PA",2,558,509,1067,NA,1005,859,298,36,1075,43,14850,14850,97,12.7,80,85.4726368159204
3282,"King's College","PA",2,504,455,959,NA,1456,1053,381,20,500,541,10910,10910,66,15.6,87,72.3214285714286
3284,"Lafayette College","PA",2,NA,NA,NA,NA,4010,2402,572,36,2018,226,18730,18730,93,10.5,92,59.9002493765586
3287,"La Salle University","PA",2,540,507,1050,NA,2929,1834,622,20,2738,1662,12600,12600,90,15.1,84,62.6152270399454
3288,"Lebanon Valley College","PA",2,521,467,988,NA,1386,1060,320,28,965,502,13850,13850,84,12.3,85,76.4790764790765
3289,"Lehigh University","PA",2,NA,NA,NA,NA,6397,4304,1092,40,4298,132,18700,18700,96,12.5,91,67.2815382210411
3290,"Lincoln University","PA",1,399,375,774,NA,1660,1091,326,15,1196,33,3020,4818,71,12.6,45,65.7228915662651
3293,"Lycoming College","PA",2,493,451,944,21,1286,1005,363,16,1363,74,13900,13900,75,14,72,78.149300155521
3296,"Marywood College","PA",2,470,449,919,NA,1107,859,323,13,1452,402,11040,11040,65,11.8,66,77.5971093044264
3297,"Mercyhurst College","PA",2,NA,NA,NA,NA,1557,1074,397,15,1805,433,9813,9813,45,16.7,78,68.9788053949904
3298,"Messiah College","PA",2,555,509,1046,24,1742,1382,607,30,2258,53,10300,10300,68,14.1,89,79.3340987370838
3301,"Moravian College","PA",2,NA,NA,NA,NA,1232,955,303,23,1241,485,14990,14990,86,15.2,74,77.5162337662338
3303,"Carlow College","PA",2,NA,NA,NA,NA,395,318,166,NA,807,1011,9358,9358,58,10.9,68,80.5063291139241
3304,"Muhlenberg College","PA",2,565,506,1071,24,2519,1836,462,30,1656,352,16975,16975,76,12.8,83,72.8860658991663
3313,"Widener University","PA",2,521,491,1012,20,2139,1492,502,24,2186,2171,12350,12350,88,12.6,63,69.7522206638616
3315,"Bloomsburg Univ. of Pennsylvania","PA",1,524,465,989,NA,6773,3028,1025,15,5847,946,3086,7844,66,18,75,44.7069245533737
3316,"California University of Pennsylvania","PA",1,415,391,806,NA,2746,1505,1028,14,4787,789,2278,6312,53,16.3,58,54.8069919883467
3317,"Cheyney University of Penn.","PA",1,NA,NA,NA,NA,1104,767,287,NA,1130,65,2728,6122,52,13,NA,69.4746376811594
3320,"East Stroudsburg University of Penn.","PA",1,475,421,896,NA,3812,2227,818,4,3947,611,NA,NA,66,19.4,54,58.4207764952781
3321,"Edinboro University of Penn.","PA",1,NA,NA,NA,NA,4419,3074,1349,NA,6318,817,3086,7844,54,19,54,69.5632496039828
3322,"Kutztown University of Penn.","PA",1,492,465,957,NA,5880,2840,1136,12,5866,918,3512,8285,58,19.4,57,48.2993197278912
3323,"Lock Haven University of Pennsylvania","PA",1,510,460,970,NA,3570,2215,651,17,3390,325,2954,7352,47,16.1,63,62.0448179271709
3324,"Mansfield University of Penn.","PA",1,NA,NA,NA,NA,2694,1725,606,NA,2891,332,3154,7452,48,15.9,55,64.0311804008909
3325,"Millersville University of Penn.","PA",1,536,479,1014,NA,6011,3075,960,22,5146,1532,3086,7844,72,16.8,71,51.1562136083846
3326,"Shippensburg University of Penn.","PA",1,529,468,997,NA,5818,3281,1116,14,5268,300,3086,7844,80,18.8,72,56.3939498109316
3327,"Slippery Rock University of Penn.","PA",1,NA,NA,NA,NA,4655,3113,1241,26,5965,954,2954,7352,72,16.9,56,66.87432867884
3328,"West Chester University of Penn.","PA",1,495,450,945,NA,6502,3539,1372,11,7484,1904,3086,7844,76,15.3,52,54.4294063365118
3350,"University of the Arts","PA",2,452,443,895,NA,974,704,290,5,1145,39,12520,12520,16,7.5,57,72.2792607802875
3354,"Philadelphia Coll. of Textiles and Sci.","PA",2,490,440,930,NA,1538,1259,468,19,1664,1042,11690,11690,48,12.9,68,81.8595578673602
3357,"Point Park College","PA",2,424,418,842,21,875,744,207,7,1173,1402,9700,9700,45,14.5,66,85.0285714285714
3359,"Robert Morris College","PA",2,453,400,853,20,907,771,387,NA,2621,1808,6540,6540,58,18.5,58,85.0055126791621
3362,"Seton Hill College","PA",2,NA,NA,NA,NA,936,794,197,24,752,210,11240,11240,71,11.2,71,84.8290598290598
3366,"Saint Francis College","PA",2,NA,NA,NA,NA,1046,824,284,21,1223,451,10880,10880,64,19.3,69,78.7762906309751
3367,"Saint Joseph's University","PA",2,545,498,1041,NA,2519,2003,776,39,2473,1314,12750,12750,84,17.4,83,79.5156808257245
3368,"Saint Vincent College","PA",2,NA,NA,NA,NA,700,595,278,19,1035,182,10850,10850,62,12.3,88,85
3369,"Susquehanna University","PA",2,NA,NA,NA,NA,2096,1512,465,27,1442,166,16130,16130,83,13.9,90,72.1374045801527
3370,"Swarthmore College","PA",2,672,630,1302,NA,3203,1255,413,81,1387,NA,19124,19124,93,8.8,95,39.1820168591945
3371,"Temple University","PA",1,508,455,963,NA,7987,5145,2399,15,14726,4666,5314,10096,87,11.2,45,64.4171779141104
3376,"Thiel College","PA",2,444,418,862,20,1154,951,253,15,791,140,11172,11172,68,11.6,60,82.4090121317158
3378,"University of Pennsylvania","PA",2,680,594,1274,29,12394,5232,2464,85,9205,531,17020,17020,95,6.3,93,42.2139745037922
3379,"University of Pittsburgh-Main Campus","PA",1,537,480,1017,NA,8586,6383,2503,25,13138,4289,4962,10786,93,7.8,66,74.341952014908
3384,"University of Scranton","PA",2,561,509,1070,NA,4471,2942,910,29,3674,493,11584,11584,83,14.1,92,65.8018340416014
3385,"Ursinus College","PA",2,567,512,1079,NA,1399,1026,308,44,1131,17,14900,14900,82,11.6,79,73.3380986418871
3388,"Villanova University","PA",2,599,528,1127,NA,7759,5588,1477,30,6362,1292,15925,15925,89,13.4,96,72.0195901533703
3389,"Washington and Jefferson College","PA",2,NA,NA,NA,NA,1305,1100,334,42,1098,151,16260,16260,91,12.1,86,84.2911877394636
3391,"Waynesburg College","PA",2,NA,NA,NA,NA,1190,978,324,12,1280,61,8840,8840,57,16.2,63,82.1848739495798
3392,"Westminster College","PA",2,530,470,1000,24,996,866,377,29,1411,72,12065,12065,62,12.5,80,86.9477911646586
3394,"Wilkes University","PA",2,NA,NA,NA,NA,1631,1431,434,15,1803,603,11150,11150,78,13.3,67,87.7375843041079
3396,"Wilson College","PA",2,470,460,930,NA,167,130,46,16,199,676,11428,11428,67,8.3,67,77.8443113772455
3399,"York College of Pennsylvania","PA",2,517,469,986,NA,2989,1855,691,28,2988,1726,4990,4990,75,18.1,99,62.0608899297424
3986,"Allentown Coll. of St. Francis de Sales","PA",2,515,470,985,NA,1179,780,290,38,1130,638,9690,9690,60,13.3,74,66.1577608142494
3987,"La Roche College","PA",2,408,380,788,NA,361,321,185,10,650,819,8842,8842,57,14.2,52,88.9196675900277
3988,"Neumann College","PA",2,451,414,865,NA,245,180,69,17,485,752,9950,9950,42,11,NA,73.469387755102
6965,"Pennsylvania State Univ. Main Campus","PA",1,583,500,1083,NA,19315,10344,3450,48,28938,2025,4966,10645,77,18.1,63,53.5542324618172
9235,"Clarion University of Pennsylvania","PA",1,448,412,860,NA,2740,2497,1188,NA,4828,605,3086,7844,61,19.2,63,91.1313868613139
3401,"Brown University","RI",2,680,620,1300,28,12586,3239,1462,87,5643,349,19528,19528,99,7.6,97,25.7349435881138
3402,"Bryant College","RI",2,536,447,983,NA,2198,1786,632,15,2556,1004,12600,12600,84,19,82,81.2556869881711
3406,"Providence College","RI",2,537,485,1022,25,5139,3346,973,20,3717,1358,14400,14400,66,18.4,96,65.1099435687877
3407,"Rhode Island College","RI",1,NA,NA,NA,NA,2310,1767,1030,15,4882,2706,2370,6694,74,15.7,47,76.4935064935065
3409,"Rhode Island School of Design","RI",2,551,508,1059,NA,1831,842,379,17,1846,NA,16684,16684,27,10,96,45.9858001092299
3411,"Salve Regina University","RI",2,455,420,875,NA,1475,1257,362,7,1393,278,14200,14200,64,9.6,71,85.2203389830509
3414,"University of Rhode Island","RI",1,515,449,964,NA,9643,7751,1968,12,8894,2456,3004,10330,84,16.6,63,80.3795499325936
4917,"Roger Williams University","RI",2,455,406,861,NA,3304,2804,679,10,2111,1489,12520,12520,44,16.4,61,84.8668280871671
3419,"Charleston Southern University","SC",2,497,450,947,NA,1199,904,397,NA,1533,734,7730,7730,60,19.2,39,75.396163469558
3420,"Benedict College","SC",2,NA,NA,NA,NA,1622,1472,341,NA,1203,63,5210,5210,44,14.6,48,90.7521578298397
3422,"Central Wesleyan College","SC",2,429,384,813,18,174,146,88,8,1047,33,8300,8300,62,15.2,58,83.9080459770115
3423,"The Citadel","SC",1,NA,NA,NA,NA,1500,1242,611,12,2024,292,3076,7070,95,17.1,84,82.8
3424,"Claflin College","SC",2,NA,NA,NA,NA,1196,697,499,21,959,13,4412,4412,69,16.9,21,58.2775919732441
3425,"Clemson University","SC",1,565,487,1052,NA,8065,5257,2301,37,11755,770,3036,8116,82,18,73,65.1828890266584
3427,"Coker College","SC",2,469,431,900,NA,604,452,295,15,690,222,9888,9888,64,12.1,75,74.8344370860927
3428,"College of Charleston","SC",1,532,489,1019,22,4772,3140,1265,22,6851,1200,3060,6120,73,17.2,51,65.8005029337804
3430,"Columbia College","SC",2,460,433,893,NA,737,614,242,21,968,237,10425,10425,61,14.7,76,83.3107191316146
3431,"Converse College","SC",2,NA,NA,NA,NA,440,407,149,35,643,80,12050,12050,63,10.2,75,92.5
3432,"Erskine College","SC",2,532,482,1014,NA,659,557,167,47,532,35,10485,10485,76,13.5,67,84.5220030349014
3434,"Furman University","SC",2,584,528,1112,NA,2161,1951,685,56,2371,175,13440,13440,92,13.5,82,90.282276723739
3435,"Lander University","SC",1,455,406,861,18,1166,1009,510,9,2074,341,3340,4938,67,17,51,86.5351629502573
3436,"Limestone College","SC",2,NA,NA,NA,NA,725,554,369,5,786,682,7100,7100,39,11.2,NA,76.4137931034483
3439,"Morris College","SC",2,NA,NA,NA,NA,882,730,330,2,926,12,4515,4515,53,18.6,60,82.766439909297
3440,"Newberry College","SC",2,466,418,884,20,872,722,154,14,601,36,10194,10194,57,11.4,83,82.7981651376147
3445,"Presbyterian College","SC",2,580,520,1100,26,1082,832,302,34,1133,30,11859,11859,80,13.4,85,76.8946395563771
3446,"South Carolina State University","SC",1,373,330,703,17,2556,1752,946,7,4396,515,2200,4380,60,18.3,NA,68.5446009389671
3448,"University of South Carolina at Columbia","SC",1,520,465,985,22,7693,5815,2328,30,12594,3661,3196,8074,84,16.9,63,75.5881970622644
3449,"University of South Carolina at Aiken","SC",1,480,425,905,21,848,560,377,14,1855,1412,2320,5800,62,14.8,48,66.0377358490566
3451,"Coastal Carolina University","SC",1,NA,NA,NA,NA,1854,1391,732,9,3020,1174,2710,7000,74,17,51,75.0269687162891
3455,"Voorhees College","SC",2,340,330,670,16,1465,1006,188,10,703,20,4450,4450,43,22.9,58,68.6689419795222
3456,"Winthrop University","SC",1,516,470,986,18,2320,1805,769,24,3395,670,3620,6400,71,12.8,59,77.801724137931
3457,"Wofford College","SC",2,564,517,1081,24,1501,935,273,51,1059,34,12680,12680,91,15.3,75,62.2918054630247
6951,"Univ. of South Carolina at Spartanburg","SC",1,459,411,870,19,885,553,381,13,2207,1058,2295,5739,70,15.9,38,62.4858757062147
9226,"Francis Marion University","SC",1,441,396,837,NA,1801,1655,819,13,3224,436,2920,5840,76,19.1,43,91.8933925596891
3458,"Augustana College","SD",2,NA,NA,NA,NA,761,725,306,21,1337,300,10990,10990,66,10.4,69,95.26938239159
3459,"Black Hills State University","SD",1,NA,NA,NA,NA,938,938,588,7,2629,1283,1323,3222,63,29.2,51,100
3461,"Dakota Wesleyan University","SD",2,NA,NA,NA,20,342,182,135,12,538,228,7540,7540,38,11.4,75,53.2163742690059
3463,"Dakota State University","SD",1,NA,NA,NA,20,385,358,229,5,988,597,1323,3222,47,19.4,35,92.987012987013
3464,"Huron University","SD",2,NA,NA,NA,NA,600,197,124,3,392,69,7260,7260,31,12.9,21,32.8333333333333
3465,"Mount Marty College","SD",2,NA,NA,NA,20,279,276,126,17,600,435,6844,6844,45,11.7,44,98.9247311827957
3466,"Northern State University","SD",1,NA,NA,NA,20,2056,2054,2054,10,2239,686,1411,3437,68,20.2,54,99.9027237354086
3469,"Sioux Falls College","SD",2,NA,NA,NA,22,437,400,211,13,614,271,8990,8990,73,14.8,48,91.533180778032
